Country,Language,variable,value,Correct
Costa Rica,Spanish,zav2.11,la cortina era verde,1
Costa Rica,Spanish,zav2.11,La cortina era verde,1
Spain,Spanish,zav2.11,la cortina era verde,1
Spain,Spanish,zav2.11,La cortina era verde,1
Colombia,Spanish,zav2.11,la cortina era verde ,1
Costa Rica,Spanish,zav2.11,la cortina era verde ,1
Spain,Spanish,zav2.11,la cortina era verde ,1
Costa Rica,Spanish,zav2.11,la cortina era verde como,2
Colombia,Spanish,zav2.11,La cortina era verde.,1
Costa Rica,Spanish,zav2.11,La cortina era verde.,1
Spain,Spanish,zav2.11,la cortina era verde.,1
Colombia,Spanish,zav2.11,la cortina verde como era,2
Chile,Spanish,zav2.11,la cortina verde era,1
Costa Rica,Spanish,zav2.11,la cortina verde era,1
Costa Rica,Spanish,zav2.11,La cortina verde era,1
Colombia,Spanish,zav2.11,NA,0
Spain,Spanish,zav2.11,NA,0
Chile,Spanish,zav2.11,Verde como la cortina,1
Costa Rica,Spanish,zav2.11,verde como la cortina,1
Colombia,Spanish,zav2.11,Verde era la cortina,1
Chile,Spanish,zav2.11,,0
Colombia,Spanish,zav2.11,,0
Costa Rica,Spanish,zav2.11,,0
Spain,Spanish,zav2.11,,0
Spain,Spanish,zav2.12,ella encontró un guamte,1
Colombia,Spanish,zav2.12,ella encontro un guante,1
Costa Rica,Spanish,zav2.12,ella encontro un guante,1
Costa Rica,Spanish,zav2.12,Ella encontro un guante,1
Spain,Spanish,zav2.12,ella encontro un guante,1
Chile,Spanish,zav2.12,ella encontró un guante,1
Chile,Spanish,zav2.12,Ella encontró un guante,1
Colombia,Spanish,zav2.12,ella encontró un guante,1
Colombia,Spanish,zav2.12,Ella encontró un guante,1
Costa Rica,Spanish,zav2.12,ella encontró un guante,1
Costa Rica,Spanish,zav2.12,Ella encontró un guante,1
Spain,Spanish,zav2.12,ella encontró un guante,1
Spain,Spanish,zav2.12,Ella encontró un guante,1
Costa Rica,Spanish,zav2.12,ella encontrò un guante,1
Costa Rica,Spanish,zav2.12,Ella encontrò un guante,1
Colombia,Spanish,zav2.12,ella encontro un guante ,1
Costa Rica,Spanish,zav2.12,ella encontro un guante ,1
Chile,Spanish,zav2.12,ella encontró un guante ,1
Colombia,Spanish,zav2.12,ella encontró un guante ,1
Colombia,Spanish,zav2.12,Ella encontró un guante ,1
Costa Rica,Spanish,zav2.12,ella encontró un guante ,1
Spain,Spanish,zav2.12,ella encontró un guante ,1
Spain,Spanish,zav2.12,Ella encontró un guante ,1
Costa Rica,Spanish,zav2.12,ella encontro un guante ido,2
Costa Rica,Spanish,zav2.12,Ella encontro un guante ido,2
Costa Rica,Spanish,zav2.12,ella encontró un guante ido,2
Costa Rica,Spanish,zav2.12,ella encontró un guante ido.,2
Colombia,Spanish,zav2.12,Ella encontró un guante.,1
Costa Rica,Spanish,zav2.12,Ella encontró un guante.,1
Spain,Spanish,zav2.12,ella encontró un guante.,1
Colombia,Spanish,zav2.12,Ella encontró un guante. ,1
Costa Rica,Spanish,zav2.12,ella encontro un guanto ido,2
Colombia,Spanish,zav2.12,ella encontró un gunte ido,2
Colombia,Spanish,zav2.12,ella encotnro un guante,1
Costa Rica,Spanish,zav2.12,ella ido encontro un guante,2
Costa Rica,Spanish,zav2.12,ella ido un guante encontro,2
Costa Rica,Spanish,zav2.12,encontro,0
Spain,Spanish,zav2.12,Encontró un guante,2
Colombia,Spanish,zav2.12,ido ella encontro un guante,2
Colombia,Spanish,zav2.12,NA,0
Spain,Spanish,zav2.12,NA,0
Colombia,Spanish,zav2.12,Un guante ella encontró,1
Chile,Spanish,zav2.12,,0
Colombia,Spanish,zav2.12,,0
Costa Rica,Spanish,zav2.12,,0
Spain,Spanish,zav2.12,,0
Costa Rica,Spanish,zav2.13, Papa esto lo asó ella,2
Spain,Spanish,zav2.13,asó esto ella papa,2
Colombia,Spanish,zav2.13,cocino las papas de ella en eso,2
Costa Rica,Spanish,zav2.13,ela asó la papa,1
Costa Rica,Spanish,zav2.13,ella asó  la papa ,1
Spain,Spanish,zav2.13,"ella asó eso, papa",1
Costa Rica,Spanish,zav2.13,ella aso esto,2
Spain,Spanish,zav2.13,ella aso esto,2
Costa Rica,Spanish,zav2.13,ella asó esto ,2
Costa Rica,Spanish,zav2.13,ella aso esto papa,2
Costa Rica,Spanish,zav2.13,Ella aso esto papa,2
Chile,Spanish,zav2.13,ella asó esto papa,2
Costa Rica,Spanish,zav2.13,Ella asó esto papa,2
Costa Rica,Spanish,zav2.13,ella asó esto papá,2
Chile,Spanish,zav2.13,Ella asó la  papa,1
Chile,Spanish,zav2.13,ella asó la paoa,1
Costa Rica,Spanish,zav2.13,ella aso la papa,1
Spain,Spanish,zav2.13,ella aso la papa,1
Spain,Spanish,zav2.13,Ella aso la papa,1
Chile,Spanish,zav2.13,ella asó la papa,1
Chile,Spanish,zav2.13,Ella asó la papa,1
Costa Rica,Spanish,zav2.13,ella asó la papa,1
Costa Rica,Spanish,zav2.13,Ella asó la papa,1
Spain,Spanish,zav2.13,ella asó la papa,1
Spain,Spanish,zav2.13,Ella asó la papa,1
Costa Rica,Spanish,zav2.13,ella asò la papa,1
Costa Rica,Spanish,zav2.13,Ella asò la papa,1
Costa Rica,Spanish,zav2.13,ella asó la papa ,1
Spain,Spanish,zav2.13,ella asó la papa ,1
Costa Rica,Spanish,zav2.13,Ella asó la papa.,1
Spain,Spanish,zav2.13,ella asó la papa.,1
Costa Rica,Spanish,zav2.13,ella aso la pappa,1
Spain,Spanish,zav2.13,Ella asó para papá,2
Colombia,Spanish,zav2.13,ella cocina las papas ,1
Colombia,Spanish,zav2.13,"ella cocinó eso, las papas ",2
Colombia,Spanish,zav2.13,ella cocino las papas,1
Colombia,Spanish,zav2.13,Ella cocino las papas,1
Colombia,Spanish,zav2.13,ella cocinó las papas,1
Colombia,Spanish,zav2.13,Ella cocinó las papas,1
Colombia,Spanish,zav2.13,ella cocino las papas ,1
Colombia,Spanish,zav2.13,Ella cocino las papas ,1
Colombia,Spanish,zav2.13,ella cocinó las papas ,1
Colombia,Spanish,zav2.13,Ella cocinó las papas.,1
Colombia,Spanish,zav2.13,Ella cocinó las papas. ,1
Costa Rica,Spanish,zav2.13,ella esto aso la papa,2
Chile,Spanish,zav2.13,ella esto la asó,2
Chile,Spanish,zav2.13,ella la asó,2
Costa Rica,Spanish,zav2.13,ella la aso esto,2
Spain,Spanish,zav2.13,ella la asó esto,2
Costa Rica,Spanish,zav2.13,élla la aso esto papa,2
Spain,Spanish,zav2.13,Ella la asó papa,2
Spain,Spanish,zav2.13,ella la asó papá,2
Colombia,Spanish,zav2.13,Eso las cocino ella,1
Colombia,Spanish,zav2.13,eso las cocino ellas,1
Costa Rica,Spanish,zav2.13,Esta papa ella la asó,2
Costa Rica,Spanish,zav2.13,Esto ella la asó,1
Costa Rica,Spanish,zav2.13,esto ella la asó papa,2
Spain,Spanish,zav2.13,esto la aso ella,1
Costa Rica,Spanish,zav2.13,esto la asò ella,1
Spain,Spanish,zav2.13,esto la asó papa,2
Costa Rica,Spanish,zav2.13,esto la aso papa ella,2
Costa Rica,Spanish,zav2.13,Esto papa la aso ella,2
Chile,Spanish,zav2.13,la papa ella asó,1
Spain,Spanish,zav2.13,La papa ella asó,1
Colombia,Spanish,zav2.13,Las papas ella cocino,1
Colombia,Spanish,zav2.13,las papas las cocino ,1
Colombia,Spanish,zav2.13,me estoy mamando ,0
Colombia,Spanish,zav2.13,NA,0
Spain,Spanish,zav2.13,NA,0
Spain,Spanish,zav2.13,papá asó la paella,2
Costa Rica,Spanish,zav2.13,Papa ella aso esto,2
Costa Rica,Spanish,zav2.13,Papa Ella aso esto,2
Costa Rica,Spanish,zav2.13,papa ella asó esto,2
Costa Rica,Spanish,zav2.13,Papa ella asó esto,2
Spain,Spanish,zav2.13,papa ella asó esto,2
Spain,Spanish,zav2.13,Papa ella asó esto,2
Costa Rica,Spanish,zav2.13,papá ella asó esto,2
Costa Rica,Spanish,zav2.13,papà ella asò esto,2
Costa Rica,Spanish,zav2.13,papa ella aso esto ,2
Spain,Spanish,zav2.13,Papa ella la aso,2
Costa Rica,Spanish,zav2.13,papa ella la asó,2
Costa Rica,Spanish,zav2.13,Papa ella la asó,2
Costa Rica,Spanish,zav2.13,papa ella la aso esto,2
Costa Rica,Spanish,zav2.13,papa ella la asó esto,2
Costa Rica,Spanish,zav2.13,papa esto la aso ella,2
Spain,Spanish,zav2.13,papa la asó esto,2
Spain,Spanish,zav2.13,Papa la asó esto,2
Costa Rica,Spanish,zav2.13,papa no haga eso,2
Spain,Spanish,zav2.13,"Papa, ella la asó",1
Costa Rica,Spanish,zav2.13,sfdgh,0
Chile,Spanish,zav2.13,,0
Colombia,Spanish,zav2.13,,0
Costa Rica,Spanish,zav2.13,,0
Spain,Spanish,zav2.13,,0
Costa Rica,Spanish,zav2.2,antes el gato tenia pulgas,2
Colombia,Spanish,zav2.2,antes el gato tiene pulgas,2
Costa Rica,Spanish,zav2.2,antes el gato tiene pulgas,2
Costa Rica,Spanish,zav2.2,Antes el gato tiene pulgas ,2
Costa Rica,Spanish,zav2.2,antes pulgas tiene el gato,2
Costa Rica,Spanish,zav2.2,Antes tiene pulgas el gato,2
Costa Rica,Spanish,zav2.2,El gato antes tenìa pulgas,2
Colombia,Spanish,zav2.2,el gato antes tiene pulgas ,2
Costa Rica,Spanish,zav2.2,el gato pulgas tiene antes,2
Costa Rica,Spanish,zav2.2,el gato tenia antes pulgas,2
Spain,Spanish,zav2.2,El gato tenía pulgas,1
Chile,Spanish,zav2.2,El gato tiene pulgad,1
Chile,Spanish,zav2.2,el gato tiene pulgas,1
Chile,Spanish,zav2.2,El gato tiene pulgas,1
Colombia,Spanish,zav2.2,el gato tiene pulgas,1
Colombia,Spanish,zav2.2,El gato tiene pulgas,1
Costa Rica,Spanish,zav2.2,el gato tiene pulgas,1
Costa Rica,Spanish,zav2.2,el Gato tiene pulgas,1
Costa Rica,Spanish,zav2.2,El gato tiene pulgas,1
Spain,Spanish,zav2.2,el gato tiene pulgas,1
Spain,Spanish,zav2.2,El gato tiene pulgas,1
Colombia,Spanish,zav2.2,el gato tiene pulgas ,1
Colombia,Spanish,zav2.2,El gato tiene pulgas ,1
Costa Rica,Spanish,zav2.2,el gato tiene pulgas ,1
Costa Rica,Spanish,zav2.2,El gato tiene pulgas ,1
Spain,Spanish,zav2.2,el gato tiene pulgas ,1
Costa Rica,Spanish,zav2.2,el gato tiene pulgas antes,2
Colombia,Spanish,zav2.2,El gato tiene pulgas.,1
Costa Rica,Spanish,zav2.2,El gato tiene pulgas.,1
Spain,Spanish,zav2.2,el gato tiene pulgas.,1
Colombia,Spanish,zav2.2,El gato tiene pulgas. ,1
Colombia,Spanish,zav2.2,el gato tienen pulgas,1
Costa Rica,Spanish,zav2.2,gato tiene pulgas,2
Colombia,Spanish,zav2.2,NA,0
Spain,Spanish,zav2.2,NA,0
Costa Rica,Spanish,zav2.2,pulgas antes gato tiene el,0
Chile,Spanish,zav2.2,pulgas tiene el gato,1
Chile,Spanish,zav2.2,Pulgas tiene el gato,1
Costa Rica,Spanish,zav2.2,pulgas tiene el gato,1
Costa Rica,Spanish,zav2.2,tiene el gato pulgas antes,2
Chile,Spanish,zav2.2,,0
Colombia,Spanish,zav2.2,,0
Costa Rica,Spanish,zav2.2,,0
Spain,Spanish,zav2.2,,0
Chile,Spanish,zav2.3, su quemadura fue dolorosa,1
Colombia,Spanish,zav2.3,´su quedamuda fuer dolorosra,1
Costa Rica,Spanish,zav2.3,aunque dolorasa fue su quemadura,2
Colombia,Spanish,zav2.3,aunque dolorosa fue quemadura ,2
Costa Rica,Spanish,zav2.3,aunque due dolorosa su quemadura,2
Costa Rica,Spanish,zav2.3,aunque fue dolorosa su quemadura,2
Costa Rica,Spanish,zav2.3,aunque fue quemadura dolorosa,2
Spain,Spanish,zav2.3,aunque fue quemadura dolorosa,2
Costa Rica,Spanish,zav2.3,aunque fue su dolorosa quemadura,2
Costa Rica,Spanish,zav2.3,aunque fue su quemada dolorosa,2
Costa Rica,Spanish,zav2.3,aunque fue su quemadura dolorosa,2
Chile,Spanish,zav2.3,aunque quemadura dolorosa fue,2
Colombia,Spanish,zav2.3,aunque su quemadura dolorosa,2
Costa Rica,Spanish,zav2.3,aunque su quemadura dolorosa ,2
Chile,Spanish,zav2.3,aunque su quemadura fue dolorosa,2
Costa Rica,Spanish,zav2.3,aunque su quemadura fue dolorosa,2
Costa Rica,Spanish,zav2.3,Aunque su quemadura fue dolorosa,2
Costa Rica,Spanish,zav2.3,aunque su quemadura fue dolorosa.,2
Costa Rica,Spanish,zav2.3,Aunque su quemadura fue dolorosa.,2
Costa Rica,Spanish,zav2.3,auqnue su quemadura fue dolorosa,2
Costa Rica,Spanish,zav2.3,dolorosa fue ka quemada,1
Chile,Spanish,zav2.3,dolorosa fue su quemadora,1
Colombia,Spanish,zav2.3,Dolorosa fue su quemadura,1
Costa Rica,Spanish,zav2.3,dolorosa fue su quemadura,1
Spain,Spanish,zav2.3,Dolorosa fue su quemadura,1
Costa Rica,Spanish,zav2.3,dolorosa quemadura fue aunque su,2
Costa Rica,Spanish,zav2.3,Dolorosa quemadura se fue,1
Colombia,Spanish,zav2.3,fue dolorosa la quemadura,1
Costa Rica,Spanish,zav2.3,fue dolorosa la quemadura,1
Costa Rica,Spanish,zav2.3,fue dolorosa su qeumadura,1
Chile,Spanish,zav2.3,fue dolorosa su quemadura,1
Colombia,Spanish,zav2.3,fue dolorosa su quemadura,1
Costa Rica,Spanish,zav2.3,fue dolorosa su quemadura,1
Costa Rica,Spanish,zav2.3,Fue dolorosa su quemadura,1
Spain,Spanish,zav2.3,fue dolorosa su quemadura,1
Costa Rica,Spanish,zav2.3,fue dolorosa su quemadura ,1
Costa Rica,Spanish,zav2.3,fue quemadura,2
Costa Rica,Spanish,zav2.3,fue quemadura aunque dolorosa,1
Costa Rica,Spanish,zav2.3,fue quemadura dolorosa aunque su,2
Colombia,Spanish,zav2.3,fue su quemadura dolorosa,1
Costa Rica,Spanish,zav2.3,fue su quemadura dolorosa,1
Spain,Spanish,zav2.3,fue su quemadura dolorosa,1
Costa Rica,Spanish,zav2.3,fue una dolorosa quemadura,1
Costa Rica,Spanish,zav2.3,fue una quemadura dolorosa,1
Costa Rica,Spanish,zav2.3,la quemadura fue dolorosa,1
Spain,Spanish,zav2.3,La quemadura fue dolorosa,1
Colombia,Spanish,zav2.3,NA,0
Spain,Spanish,zav2.3,NA,0
Costa Rica,Spanish,zav2.3,quemadura dolorosa,2
Costa Rica,Spanish,zav2.3,s,0
Colombia,Spanish,zav2.3,su quemada fue dolorosa,1
Chile,Spanish,zav2.3,su quemadura fue dolorosa,1
Chile,Spanish,zav2.3,Su quemadura fue dolorosa,1
Colombia,Spanish,zav2.3,su quemadura fue dolorosa,1
Colombia,Spanish,zav2.3,Su quemadura fue dolorosa,1
Costa Rica,Spanish,zav2.3,su quemadura fue dolorosa,1
Costa Rica,Spanish,zav2.3,Su quemadura fue dolorosa,1
Spain,Spanish,zav2.3,su quemadura fue dolorosa,1
Spain,Spanish,zav2.3,Su quemadura fue dolorosa,1
Spain,Spanish,zav2.3,su quemadura fué dolorosa,1
Colombia,Spanish,zav2.3,su quemadura fue dolorosa ,1
Colombia,Spanish,zav2.3,Su quemadura fue dolorosa ,1
Costa Rica,Spanish,zav2.3,su quemadura fue dolorosa ,1
Spain,Spanish,zav2.3,su quemadura fue dolorosa ,1
Colombia,Spanish,zav2.3,su quemadura fue dolorosa aunque,2
Costa Rica,Spanish,zav2.3,su quemadura fue dolorosa aunque,2
Colombia,Spanish,zav2.3,Su quemadura fue dolorosa.,1
Costa Rica,Spanish,zav2.3,Su quemadura fue dolorosa.,1
Spain,Spanish,zav2.3,su quemadura fué dolorosa.,1
Colombia,Spanish,zav2.3,Su quemadura fue dolorosa. ,1
Costa Rica,Spanish,zav2.3,Su quemadura fue dolorosoa,1
Costa Rica,Spanish,zav2.3,su quemadura fue dolorsa,1
Chile,Spanish,zav2.3,,0
Colombia,Spanish,zav2.3,,0
Costa Rica,Spanish,zav2.3,,0
Spain,Spanish,zav2.3,,0
Costa Rica,Spanish,zav2.4,camina por el camino,1
Spain,Spanish,zav2.4,camina por in camino,2
Costa Rica,Spanish,zav2.4,Camina por ir a un camino,2
Chile,Spanish,zav2.4,camina por un camino,1
Chile,Spanish,zav2.4,Camina por un camino,1
Colombia,Spanish,zav2.4,camina por un camino,1
Colombia,Spanish,zav2.4,Camina por un camino,1
Costa Rica,Spanish,zav2.4,camina por un camino,1
Costa Rica,Spanish,zav2.4,Camina por un camino,1
Spain,Spanish,zav2.4,camina por un camino,1
Spain,Spanish,zav2.4,Camina por un camino,1
Colombia,Spanish,zav2.4,camina por un camino ,1
Costa Rica,Spanish,zav2.4,camina por un camino ,1
Costa Rica,Spanish,zav2.4,Camina por un camino ,1
Spain,Spanish,zav2.4,camina por un camino ,1
Costa Rica,Spanish,zav2.4,camina por un camino ir,2
Costa Rica,Spanish,zav2.4,Camina por un camino.,1
Colombia,Spanish,zav2.4,camina por un campo,1
Costa Rica,Spanish,zav2.4,camina por una camino,1
Costa Rica,Spanish,zav2.4,camina un camino,2
Costa Rica,Spanish,zav2.4,camina un camino por ir,2
Spain,Spanish,zav2.4,Camina x un camino,1
Chile,Spanish,zav2.4,camino por un camino,1
Colombia,Spanish,zav2.4,camino por un camino,1
Costa Rica,Spanish,zav2.4,camino por un camino,1
Spain,Spanish,zav2.4,camino por un camino,1
Costa Rica,Spanish,zav2.4,camino por un camino ,1
Colombia,Spanish,zav2.4,ir camina por un camino,2
Costa Rica,Spanish,zav2.4,ir camina por un camino,2
Chile,Spanish,zav2.4,ir por un camino,1
Chile,Spanish,zav2.4,Ir por un camino,1
Colombia,Spanish,zav2.4,ir por un camino,1
Colombia,Spanish,zav2.4,Ir por un camino,1
Costa Rica,Spanish,zav2.4,ir por un camino,1
Costa Rica,Spanish,zav2.4,Ir por un camino,1
Spain,Spanish,zav2.4,ir por un camino,1
Spain,Spanish,zav2.4,Ir por un camino,1
Colombia,Spanish,zav2.4,ir por un camino ,1
Colombia,Spanish,zav2.4,Ir por un camino ,1
Costa Rica,Spanish,zav2.4,ir por un camino ,1
Spain,Spanish,zav2.4,Ir por un camino ,1
Spain,Spanish,zav2.4,ir por un camino.,1
Colombia,Spanish,zav2.4,Ir por un camino. ,1
Colombia,Spanish,zav2.4,NA,0
Spain,Spanish,zav2.4,NA,0
Costa Rica,Spanish,zav2.4,por ir,0
Costa Rica,Spanish,zav2.4,por ir camina camino un,2
Colombia,Spanish,zav2.4,por ir camina un camino,2
Costa Rica,Spanish,zav2.4,por ir un camino camina,2
Chile,Spanish,zav2.4,por un camino camina,1
Costa Rica,Spanish,zav2.4,por un camino camina,1
Spain,Spanish,zav2.4,por un camino camina ,1
Costa Rica,Spanish,zav2.4,por un camino ir,1
Costa Rica,Spanish,zav2.4,por un camino ir camina,2
Costa Rica,Spanish,zav2.4,Por un camino ir camina,2
Colombia,Spanish,zav2.4,un camino por ir,1
Costa Rica,Spanish,zav2.4,un camino por ir,1
Costa Rica,Spanish,zav2.4,Un camino por ir,1
Costa Rica,Spanish,zav2.4,un camino por ir camina.,2
Costa Rica,Spanish,zav2.4,"un camino por ir, camina",2
Spain,Spanish,zav2.4,Voy caminando,0
Chile,Spanish,zav2.4,,0
Colombia,Spanish,zav2.4,,0
Costa Rica,Spanish,zav2.4,,0
Spain,Spanish,zav2.4,,0
Costa Rica,Spanish,zav2.5, tenido está el agua caliente,2
Colombia,Spanish,zav2.5,caliente estaba el agua,1
Chile,Spanish,zav2.5,el agia está caliente,1
Costa Rica,Spanish,zav2.5,el agua caliente tenido,2
Costa Rica,Spanish,zav2.5,el agua caliente tenido esta,2
Costa Rica,Spanish,zav2.5,el agua está  caliente,1
Chile,Spanish,zav2.5,el agua esta caliente,1
Costa Rica,Spanish,zav2.5,el agua esta caliente,1
Costa Rica,Spanish,zav2.5,El agua esta caliente,1
Spain,Spanish,zav2.5,el agua esta caliente,1
Spain,Spanish,zav2.5,El agua esta caliente,1
Chile,Spanish,zav2.5,el agua está caliente,1
Chile,Spanish,zav2.5,El agua está caliente,1
Costa Rica,Spanish,zav2.5,el agua está caliente,1
Costa Rica,Spanish,zav2.5,El agua está caliente,1
Spain,Spanish,zav2.5,el agua está caliente,1
Spain,Spanish,zav2.5,El agua está caliente,1
Costa Rica,Spanish,zav2.5,el agua està caliente,1
Costa Rica,Spanish,zav2.5,El agua està caliente,1
Costa Rica,Spanish,zav2.5,el agua esta caliente ,1
Spain,Spanish,zav2.5,el agua está caliente ,1
Spain,Spanish,zav2.5,El agua está caliente ,1
Costa Rica,Spanish,zav2.5,el agua esta caliente tenido,2
Costa Rica,Spanish,zav2.5,El agua está caliente.,1
Spain,Spanish,zav2.5,el agua está caliente.,1
Costa Rica,Spanish,zav2.5,el agua esta tenido el caliente,2
Colombia,Spanish,zav2.5,el agua estaba caliente,1
Colombia,Spanish,zav2.5,El agua estaba caliente,1
Costa Rica,Spanish,zav2.5,el agua estaba caliente,1
Colombia,Spanish,zav2.5,el agua estaba caliente ,1
Colombia,Spanish,zav2.5,El agua estaba caliente. ,1
Costa Rica,Spanish,zav2.5,el agua tenido esta caliente,2
Colombia,Spanish,zav2.5,el tenía agua caliente,1
Colombia,Spanish,zav2.5,el tenia caliente el agua que estaba allá,2
Colombia,Spanish,zav2.5,el tenia el agua caliente estaba,2
Spain,Spanish,zav2.5,elagua está caliente,1
Chile,Spanish,zav2.5,está caliente el agua,1
Costa Rica,Spanish,zav2.5,está caliente el agua,1
Costa Rica,Spanish,zav2.5,Está caliente el agua,1
Costa Rica,Spanish,zav2.5,esta el agua caliente,1
Spain,Spanish,zav2.5,esta el agua caliente,1
Chile,Spanish,zav2.5,Está el agua caliente,1
Costa Rica,Spanish,zav2.5,está el agua caliente,1
Costa Rica,Spanish,zav2.5,está tenido el agua caliente.,2
Costa Rica,Spanish,zav2.5,esta teniendo calienteel agua,2
Chile,Spanish,zav2.5,está teniendo el agua caliente,2
Colombia,Spanish,zav2.5,estaba el agua caliente ,1
Colombia,Spanish,zav2.5,Estaba el agua caliente ,1
Spain,Spanish,zav2.5,He tenido agua caliente,1
Colombia,Spanish,zav2.5,NA,0
Spain,Spanish,zav2.5,NA,0
Colombia,Spanish,zav2.5,Tenía el agua caliente,1
Costa Rica,Spanish,zav2.5,tenido caliente esta el agua ,2
Costa Rica,Spanish,zav2.5,tenido el agua caliente esta,2
Costa Rica,Spanish,zav2.5,Tenido el agua esta caliente,2
Chile,Spanish,zav2.5,,0
Colombia,Spanish,zav2.5,,0
Costa Rica,Spanish,zav2.5,,0
Spain,Spanish,zav2.5,,0
Costa Rica,Spanish,zav2.6,daba la nueva pelicula,1
Spain,Spanish,zav2.6,daba la nueva pelicula,1
Chile,Spanish,zav2.6,daba la nueva película,1
Chile,Spanish,zav2.6,Daba la nueva película,1
Costa Rica,Spanish,zav2.6,daba la nueva película,1
Costa Rica,Spanish,zav2.6,Daba la nueva película,1
Spain,Spanish,zav2.6,daba la nueva película,1
Spain,Spanish,zav2.6,Daba la nueva película,1
Costa Rica,Spanish,zav2.6,daba la nueva pelicula ,1
Spain,Spanish,zav2.6,daba la nueva película ,1
Costa Rica,Spanish,zav2.6,daba la nueva pelicula.,1
Costa Rica,Spanish,zav2.6,Daba la nueva película.,1
Spain,Spanish,zav2.6,daba la nueva película.,1
Chile,Spanish,zav2.6,daba la pelicula nueva,1
Chile,Spanish,zav2.6,Daba la pelicula nueva,1
Chile,Spanish,zav2.6,daba la película nueva,1
Chile,Spanish,zav2.6,Daba la película nueva,1
Costa Rica,Spanish,zav2.6,daba la película nueva,1
Spain,Spanish,zav2.6,daba la película nueva,1
Spain,Spanish,zav2.6,Daba la película nueva,1
Costa Rica,Spanish,zav2.6,daba la pelìcula nueva ,1
Colombia,Spanish,zav2.6,dio la nueva película,1
Colombia,Spanish,zav2.6,era la nueva pelicula,1
Colombia,Spanish,zav2.6,era la nueva película,1
Colombia,Spanish,zav2.6,Era la nueva película,1
