"ResponseID","zav1.1","zav1.2","zav1.3","zav1.4","zav1.5","zav1.6","zav1.7","zav1.8","zav1.9","zav1.10","zav1.11","zav1.12","zav1.13","zav2.1","zav2.2","zav2.3","zav2.4","zav2.5","zav2.6","zav2.7","zav2.8","zav2.9","zav2.10","zav2.11","zav2.12","zav2.13","Country","Language","zav.code1","zav.code2","zav.code3","zav.code4","zav.code5","zav.code6","zav.code7","zav.code8","zav.code9","zav.code10","zav.code11","zav.code12","zav.code13","zav.include.strict","zav.include.primed","zav.condition"
"R_3ELM1lYOoaLhooV","","","","","","","","","","","","","","She boils the eggs.","The cat had fleas.","His sunburn was painful.","Go for a walk.","The water felt hot.","The movie was new.","The saw the train.","The tree was burning.","Toss the ball once.","The old man sweats.","How was the green?","She found a glove.","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,0,FALSE,FALSE,"Hot"
"R_1OW6OZAa12DW4pl","","","","","","","","","","","","","","She boils the eggs.","The cat had fleas.","His sunburn was painful.","Go for a walk.","The water felt hot.","The movie was new.","He saw the train.","The tree was burning.","Toss the ball once.","The old man sweats.","The curtain was green.","She found a glove.","She roasted the potatoes.","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_3kLKU1O9yFYHkxA","","","","","","","","","","","","","","she boils the eggs","cat had the fleas ","his sunburn was painful ","walk for a path","felt the hot water ","the movie was new","he saw the train","the tree was burning","once the ball toss","the old man sweats ","how was the curtain ","she found a glove","she roasted the potatos","USA","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_1rBKZ3t5BGsIH7G","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","once ball sudden toss","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,0,1,1,1,1,FALSE,FALSE,"Cold"
"R_1NEUuJbc331GTmN","","","","","","","","","","","","","","she boils the eggs ","the cat had fleas","His sunburn was painful","Go for a walk","The water felt hot","the movie was new","He saw the train","The tree was burning ","once the ball toss"," the old man sweats","the curtain was green","She found a glove","she roasted the potatoes ","USA","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_27NDndkpErxoXmY","She freezes the leftovers","The cat had fleas","His frostbite was painful","Go for a walk","The water felt cold","The movie was new","He saw the train","The lake was frozen ","Toss the ball once","The old man shivers","The curtain was green","she found a glove","She defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_3e1Zcc8YmvqoKHN","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_1dFA4ISLKaA7i3h","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_2VO0amdsDsBTIeN","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_rq0LG0e7f7rJtSh","She freezes the leftovers. ","The cat had fleas. ","His frostbite was painful. ","Go walk a path. ","The water felt cold. ","The movie was new. ","He saw the train. ","The lake was frozen. ","The sudden ball toss. ","The old man shivers. ","The curtain was green. ","She found a glove. ","She defrosted the meat. ","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_cBa62jjtmBHxGHD","","","","","","","","","","","","","","she boils the eggs","cat had the fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_1LvVnt0qbfY2eDC","","","","","","","","","","","","","","She boils the eggs","The cat had fleas","His sunburn was oainful","A path for a walk","The water felt hot","The movie was news","He saw the train","The tree was burning","The sudden ball toss","The old man sweats","The curtain was green","She found a glove","She roasted the potatoes","USA","English",1,1,1,2,1,1,1,1,1,1,1,1,1,FALSE,TRUE,"Hot"
"R_32K1aQognwdvZXm","She freezes the leftovers. ","The cat had fleas ","His frostbite was painful. ","Go for a walk","The water felt cold","The movie was new. ","He saw the train","The lake was frozen ","Once the sudden toss","The old man shivers ","The curtain was green","She found a glove","She defrosted the meat. ","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Cold"
"R_1DMtkN7uhPsi8xO","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_1H7PlojKm60EfL8","she freezes the leftovers ","the cat had fleas ","His frostbite was painful. ","go for a walk ","The water felt cold ","The movie was new. ","he saw the train ","The lake was frozen ","Toss the ball once. ","The old man shivers. ","the curtain was green ","She found a glove ","She defrosted the meat. ","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_2rIRJSZt9LqlgXL","","","","","","","","","","","","","","she boils the eggs ","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_6FK5YWhgSrh39RL","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_3MDqbhUjDFSGFoT","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_3dM4lIcfa8dLXje","she freezes the leftovers.","the cat had fleas.","his frostbite was painful","a path for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","the sudden ball toss.","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,2,1,1,1,1,1,1,1,1,1,FALSE,TRUE,"Cold"
"R_1jfCHxM4YayVx6C","she freezes pf the leftovers","cat had the fleas ago","although his frostbite was painful","go for a path walk","water had felt the cold","gave was the new movie","he saw the train over","was the lake should frozen","the ball sudden toss once","shivers of the old man","How was the green curtain","she found a gone glove","she defrosted it the meat","","","","","","","","","","","","","","USA","English",2,2,2,2,2,2,2,0,2,2,2,2,2,FALSE,FALSE,"Cold"
"R_WwwLUD4t9zj7kn7","","","","","","","","","","","","","","She boils the eggs","The cat had fleas ","His sunburn was painful","Go for a walk","The water felt hot","The movie was new","He saw the train","The tree was burning","Toss the ball once","The old man sweats","The curtain was green","She found a glove","She roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_1OOcKQEyZL0u8g0","she freezes the leftovers","the cat had fleas","his frostbite was painful ","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","the sudden ball toss","the old man shivers","the curtain was green","she found a glove","the defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_TpA1auwIw4hDfnr","she freezes the leftovers","the cad had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_2YsvovppzF3fHyI","","","","","","","","","","","","","","she boils the eggs.","the cat had fleas.","his sunburn was painful","go for a walk.","the water felt hot.","the movie was new.","he saw the train.","the tree was burning.","toss the ball once.","the old man sweats","was the curtain green?","she found a glove.","she roasted the potatoes.","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_2BlMsIDMKLEBk1b","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once ","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_1OGCwMgpd4CiUuz","","","","","","","","","","","","","","She boils the eggs.","The cat had fleas.","His sunburn was painful.","Go for a walk.","The water felt hot.","The new movie gave.","He saw the train.","The tree was burning.","Toss the ball once.","The old man sweats.","The curtain was green.","She found a glove.","She roasted the potatoes.","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_2fJyYw4LF0rW8DB","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_2So9mfzYwMoScG2","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_b8fnrEncZBekMnj","she freezes the leftovers","the cat had fleas","his frostbite was painful","go walk a path","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_1KPO7l4dbuFQgU1","","","","","","","","","","","","","","she boils the eggs","the cat had flees","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_2EGH5dHxwehgY3Q","she freezes leftovers","the cat had fleas","although his frostbite was painful","go for a walk","the water had felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball","the old man shivers","the curtain was green","she found a gone glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,2,1,2,1,1,1,2,1,1,2,1,FALSE,TRUE,"Cold"
"R_3MEhj10Fm2UCFxF","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_2wgbhafeSRuufyo","She freezes the leftovers","The cat had fleas","His frostbite was painful","Go for a walk","The water felt cold","The movie was new","He saw the train","The lake was frozen","Toss the ball once","The old man shivers","The curtain was green","She found a glove","She defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_3EGR8kYKaz57Leo","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","the roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
